Index,City,State,Date,avgHigh,avgLow,avgUV,totalSun,avgSun,totalSnow,avgSnow,totalRainfall,avgRainfall,avgHumidity,pressure,windSpeed
97,Richmond,Virginia,2017/10,71.1,55.26,0.0,0.0,0.0,0.0,0.0,2.56,0.08,75.55,1019.45,8.81
97,Richmond,Virginia,2017/11,54.1,41.7,0.0,0.0,0.0,0.0,0.0,2.72,0.09,72.7,1020.9,8.93
97,Richmond,Virginia,2017/12,42.81,34.16,0.0,0.0,0.0,25.8,0.83,1.48,0.05,65.26,1020.29,9.0
97,Richmond,Virginia,2018/1,43.61,25.61,0.0,0.0,0.0,12.3,0.4,4.52,0.15,62.58,1025.0,10.9
97,Richmond,Virginia,2018/2,55.0,41.07,0.0,0.0,0.0,0.0,0.0,4.77,0.17,73.32,1024.21,10.71
97,Richmond,Virginia,2018/3,50.58,35.35,0.0,0.0,0.0,28.4,0.92,5.43,0.18,61.48,1016.0,11.65
97,Richmond,Virginia,2018/4,63.0,47.03,0.0,0.0,0.0,0.0,0.0,7.18,0.24,59.77,1016.57,11.8
97,Richmond,Virginia,2018/5,80.81,64.94,0.0,0.0,0.0,0.0,0.0,10.71,0.35,69.84,1017.42,9.39
97,Richmond,Virginia,2018/6,83.27,70.33,0.0,0.0,0.0,0.0,0.0,9.22,0.31,73.63,1013.83,7.4
98,Boise,Idaho,2017/6,76.93,56.67,0.0,0.0,0.0,0.0,0.0,1.49,0.05,41.93,1011.67,10.27
98,Boise,Idaho,2017/7,95.68,62.13,0.0,0.0,0.0,0.0,0.0,0.23,0.01,26.45,1013.19,8.94
98,Boise,Idaho,2017/8,91.13,63.19,0.0,0.0,0.0,0.0,0.0,0.13,0.0,28.94,1012.94,8.74
98,Boise,Idaho,2017/9,73.93,54.4,0.0,0.0,0.0,0.0,0.0,0.06,0.0,41.7,1013.23,9.57
98,Boise,Idaho,2017/10,55.06,39.39,0.0,0.0,0.0,0.0,0.0,0.86,0.03,55.9,1020.03,10.94
98,Boise,Idaho,2017/11,45.1,36.37,0.0,0.0,0.0,1.1,0.04,1.94,0.06,73.27,1018.1,12.67
98,Boise,Idaho,2017/12,32.32,24.94,0.0,0.0,0.0,26.2,0.85,1.57,0.05,85.68,1030.0,8.87
98,Boise,Idaho,2018/1,40.29,30.03,0.0,0.0,0.0,38.4,1.24,3.89,0.13,76.1,1023.23,11.74
98,Boise,Idaho,2018/2,41.64,28.75,0.0,0.0,0.0,44.4,1.59,2.5,0.09,62.14,1021.89,11.29
98,Boise,Idaho,2018/3,49.39,34.65,0.0,0.0,0.0,37.0,1.19,4.79,0.15,59.0,1017.23,11.81
98,Boise,Idaho,2018/4,59.13,42.6,0.0,0.0,0.0,0.5,0.02,2.85,0.1,50.23,1014.53,12.27
98,Boise,Idaho,2018/5,72.35,52.26,0.0,0.0,0.0,0.0,0.0,2.99,0.1,50.68,1011.61,10.0
98,Boise,Idaho,2018/6,76.93,55.17,0.0,0.0,0.0,0.0,0.0,1.19,0.04,41.83,1011.77,10.33
99,Baton Rouge,Louisiana,2017/6,82.03,71.0,0.0,0.0,0.0,0.0,0.0,7.81,0.26,82.57,1013.63,8.33
99,Baton Rouge,Louisiana,2017/7,96.81,79.84,0.0,0.0,0.0,0.0,0.0,6.1,0.2,76.52,1016.61,5.65
99,Baton Rouge,Louisiana,2017/8,91.39,78.32,0.0,0.0,0.0,0.0,0.0,8.49,0.27,80.61,1014.65,8.26
99,Baton Rouge,Louisiana,2017/9,86.13,69.23,0.0,0.0,0.0,0.0,0.0,0.2,0.01,72.67,1014.57,7.47
99,Baton Rouge,Louisiana,2017/10,78.94,62.45,0.0,0.0,0.0,0.0,0.0,3.61,0.12,73.48,1016.84,10.45
99,Baton Rouge,Louisiana,2017/11,69.47,54.23,0.0,0.0,0.0,0.0,0.0,1.38,0.05,77.93,1019.57,8.97
99,Baton Rouge,Louisiana,2017/12,56.19,45.19,0.0,0.0,0.0,25.4,0.82,4.54,0.15,85.55,1021.94,9.26
99,Baton Rouge,Louisiana,2018/1,53.13,37.16,0.0,0.0,0.0,5.5,0.18,6.08,0.2,68.16,1025.35,10.65
99,Baton Rouge,Louisiana,2018/2,68.11,55.18,0.0,0.0,0.0,0.0,0.0,6.05,0.22,79.21,1021.43,11.32
99,Baton Rouge,Louisiana,2018/3,70.77,52.61,0.0,0.0,0.0,0.0,0.0,5.9,0.19,66.26,1018.48,11.23
99,Baton Rouge,Louisiana,2018/4,72.9,54.33,0.0,0.0,0.0,0.0,0.0,5.16,0.17,67.93,1017.2,11.0
99,Baton Rouge,Louisiana,2018/5,85.77,67.61,0.0,0.0,0.0,0.0,0.0,2.78,0.09,69.9,1014.35,7.06
99,Baton Rouge,Louisiana,2018/6,87.17,74.9,0.0,0.0,0.0,0.0,0.0,6.24,0.21,76.0,1014.8,7.33
